customer_id,customer_name,customer_type,channel,province,region,address,phone,tax_code,join_date,credit_limit,status
CUS01111,Cửa hàng tiện lợi Trần Công Long,Cửa hàng tiện lợi,Modern Trade,Thái Bình,Miền Bắc,"Số 127 đường Điện Biên Phủ, Thái Bình",02793969764,,2022-01-21,100000000,Active
CUS01112,Canteen Nguyễn Quốc Lộc,Canteen,Traditional Trade,Đà Nẵng,Miền Trung,"Số 15 đường Nguyễn Huệ, Đà Nẵng",02662449097,4897716760,2023-05-18,500000000,Active
CUS01113,Tạp hóa Đỗ Bá Tiến,Tạp hóa,Traditional Trade,Đồng Nai,Miền Nam,"Số 255 đường Lý Thường Kiệt, Đồng Nai",02268081584,,2018-05-07,500000000,Inactive
CUS01114,Online Seller Nguyễn Quốc Thắng,Online Seller,E-commerce,Quảng Ninh,Miền Bắc,"Số 202 đường Trần Phú, Quảng Ninh",02897263918,,2021-10-30,200000000,Active
CUS01115,Nhà hàng Lý Hữu Vân,Nhà hàng,Traditional Trade,Tiền Giang,Miền Nam,"Số 198 đường Lý Thường Kiệt, Tiền Giang",02991229215,5884526046,2021-10-12,50000000,Active
CUS01116,Cửa hàng tiện lợi Đỗ Thành Giang,Cửa hàng tiện lợi,Modern Trade,Bình Định,Miền Trung,"Số 129 đường Điện Biên Phủ, Bình Định",02546406719,,2021-03-29,100000000,Active
CUS01117,Cửa hàng tiện lợi Phạm Quốc Tuấn,Cửa hàng tiện lợi,Modern Trade,Huế,Miền Trung,"Số 99 đường Lý Thường Kiệt, Huế",02679480727,,2022-08-13,200000000,Active
CUS01118,Online Seller Phạm Công Lan,Online Seller,E-commerce,Khánh Hòa,Miền Trung,"Số 411 đường Lý Thường Kiệt, Khánh Hòa",02535496811,,2022-01-20,200000000,Active
CUS01119,Cửa hàng tiện lợi Lê Thị Tiến,Cửa hàng tiện lợi,Modern Trade,Bình Định,Miền Trung,"Số 327 đường Nguyễn Huệ, Bình Định",02490279816,,2021-10-13,100000000,Active
CUS01120,Tạp hóa Vũ Hữu Thắng,Tạp hóa,Traditional Trade,Quảng Nam,Miền Trung,"Số 478 đường Nguyễn Trãi, Quảng Nam",02882129763,,2021-10-30,100000000,Active
CUS01121,Siêu thị Vũ Bá Lộc,Siêu thị,Modern Trade,Hưng Yên,Miền Bắc,"Số 2 đường Lê Lợi, Hưng Yên",02444200134,9279862473,2023-02-06,200000000,Active
CUS01122,Nhà hàng Nguyễn Xuân Vân,Nhà hàng,Traditional Trade,Huế,Miền Trung,"Số 305 đường Lê Lợi, Huế",02868676263,6956624406,2019-05-05,100000000,Active
CUS01123,Siêu thị Nguyễn Thị Thắng,Siêu thị,Modern Trade,Nghệ An,Miền Trung,"Số 56 đường Nguyễn Trãi, Nghệ An",02946025956,2817904538,2018-06-13,50000000,Inactive
CUS01124,Online Seller Hoàng Minh Phương,Online Seller,E-commerce,Bình Định,Miền Trung,"Số 124 đường Nguyễn Huệ, Bình Định",02492988418,,2020-12-28,200000000,Active
CUS01125,Cửa hàng tiện lợi Đỗ Quốc Phúc,Cửa hàng tiện lợi,Modern Trade,Hà Nội,Miền Bắc,"Số 88 đường Lý Thường Kiệt, Hà Nội",02737265151,,2024-01-28,50000000,Active
CUS01126,Canteen Trần Thị Quân,Canteen,Traditional Trade,Hưng Yên,Miền Bắc,"Số 433 đường Hai Bà Trưng, Hưng Yên",02442483979,6241327333,2019-03-16,50000000,Active
CUS01127,Cửa hàng tiện lợi Lý Công Kiên,Cửa hàng tiện lợi,Modern Trade,Quảng Ngãi,Miền Trung,"Số 229 đường Nguyễn Huệ, Quảng Ngãi",02423470978,,2018-12-02,500000000,Active
CUS01128,Online Seller Vũ Công Kiên,Online Seller,E-commerce,Huế,Miền Trung,"Số 12 đường Nguyễn Trãi, Huế",02537531916,,2023-07-07,500000000,Active
CUS01129,Nhà hàng Nguyễn Hữu Kiên,Nhà hàng,Traditional Trade,Tiền Giang,Miền Nam,"Số 430 đường Hai Bà Trưng, Tiền Giang",02460057985,9922180172,2022-03-27,100000000,Active
CUS01130,Nhà hàng Huỳnh Xuân Thắng,Nhà hàng,Traditional Trade,Bắc Ninh,Miền Bắc,"Số 128 đường Điện Biên Phủ, Bắc Ninh",02540990266,9064791382,2018-04-10,100000000,Active
CUS01131,Online Seller Dương Văn Kiên,Online Seller,E-commerce,Thái Bình,Miền Bắc,"Số 293 đường Trần Phú, Thái Bình",02661133053,,2018-03-25,500000000,Active
CUS01132,Siêu thị Vũ Minh Yến,Siêu thị,Modern Trade,Quảng Ngãi,Miền Trung,"Số 118 đường Trần Phú, Quảng Ngãi",02644877696,3055273936,2019-11-22,100000000,Active
CUS01133,Siêu thị Vũ Quốc Dũng,Siêu thị,Modern Trade,Long An,Miền Nam,"Số 390 đường Nguyễn Huệ, Long An",02231307557,9986689848,2024-03-14,50000000,Active
CUS01134,Canteen Lê Minh Linh,Canteen,Traditional Trade,Cần Thơ,Miền Nam,"Số 440 đường Hai Bà Trưng, Cần Thơ",02534967191,6278895645,2021-06-30,100000000,Active
CUS01135,Cửa hàng tiện lợi Nguyễn Công Mai,Cửa hàng tiện lợi,Modern Trade,Hải Phòng,Miền Bắc,"Số 148 đường Nguyễn Trãi, Hải Phòng",02866809533,,2019-11-19,100000000,Inactive
CUS01136,Siêu thị Dương Thị Thắng,Siêu thị,Modern Trade,Hải Phòng,Miền Bắc,"Số 419 đường Lý Thường Kiệt, Hải Phòng",02381666002,8562837321,2020-01-03,100000000,Active
CUS01137,Siêu thị Huỳnh Đức Thắng,Siêu thị,Modern Trade,Bắc Ninh,Miền Bắc,"Số 263 đường Lý Thường Kiệt, Bắc Ninh",02177231416,5539136501,2019-07-07,100000000,Inactive
CUS01138,Tạp hóa Lý Công Hải,Tạp hóa,Traditional Trade,Quảng Ninh,Miền Bắc,"Số 294 đường Lý Thường Kiệt, Quảng Ninh",02572062977,,2020-10-03,500000000,Active
CUS01139,Tạp hóa Hồ Công Cường,Tạp hóa,Traditional Trade,Bắc Ninh,Miền Bắc,"Số 35 đường Hai Bà Trưng, Bắc Ninh",02310076959,,2021-03-22,500000000,Active
CUS01140,Canteen Bùi Bá Lộc,Canteen,Traditional Trade,Khánh Hòa,Miền Trung,"Số 456 đường Nguyễn Trãi, Khánh Hòa",02896886282,8513372284,2020-10-26,500000000,Active
CUS01141,Siêu thị Phạm Thị Hải,Siêu thị,Modern Trade,Huế,Miền Trung,"Số 432 đường Trần Phú, Huế",02291120624,9178327285,2022-04-17,500000000,Active
CUS01142,Canteen Phạm Văn Ngân,Canteen,Traditional Trade,Hải Dương,Miền Bắc,"Số 223 đường Lý Thường Kiệt, Hải Dương",02370389982,4217898231,2021-05-21,500000000,Active
CUS01143,Canteen Hoàng Hữu Lộc,Canteen,Traditional Trade,Bắc Ninh,Miền Bắc,"Số 239 đường Điện Biên Phủ, Bắc Ninh",02859870894,4789808025,2023-03-13,100000000,Active
CUS01144,Tạp hóa Hồ Thị Tiến,Tạp hóa,Traditional Trade,Bắc Ninh,Miền Bắc,"Số 192 đường Lê Lợi, Bắc Ninh",02672423244,,2022-05-03,500000000,Inactive
CUS01145,Cửa hàng tiện lợi Bùi Hữu Cường,Cửa hàng tiện lợi,Modern Trade,Quảng Nam,Miền Trung,"Số 479 đường Lý Thường Kiệt, Quảng Nam",02819094010,,2021-12-14,200000000,Active
CUS01146,Siêu thị Trần Đức Thắng,Siêu thị,Modern Trade,Đồng Nai,Miền Nam,"Số 31 đường Lê Lợi, Đồng Nai",02939352584,2594577205,2023-01-11,500000000,Active
CUS01147,Nhà hàng Đỗ Quốc Tiến,Nhà hàng,Traditional Trade,Bình Phước,Miền Nam,"Số 189 đường Lê Lợi, Bình Phước",02988600742,7388836126,2023-10-07,50000000,Active
CUS01148,Tạp hóa Lý Xuân Việt,Tạp hóa,Traditional Trade,Bình Dương,Miền Nam,"Số 339 đường Điện Biên Phủ, Bình Dương",02895255730,,2020-12-30,100000000,Active
CUS01149,Cửa hàng tiện lợi Vũ Minh Lộc,Cửa hàng tiện lợi,Modern Trade,Hải Phòng,Miền Bắc,"Số 113 đường Lê Lợi, Hải Phòng",02150655931,,2018-02-19,100000000,Active
CUS01150,Canteen Dương Đức Phương,Canteen,Traditional Trade,Long An,Miền Nam,"Số 281 đường Nguyễn Trãi, Long An",02538268399,1284448229,2018-06-03,200000000,Active
CUS01151,Canteen Lê Thành Vân,Canteen,Traditional Trade,Bắc Ninh,Miền Bắc,"Số 59 đường Lê Lợi, Bắc Ninh",02856001399,9501707946,2023-04-05,200000000,Active
CUS01152,Online Seller Hồ Quốc Linh,Online Seller,E-commerce,Tiền Giang,Miền Nam,"Số 342 đường Điện Biên Phủ, Tiền Giang",02947441996,,2020-10-01,100000000,Active
CUS01153,Nhà hàng Huỳnh Bá Tuấn,Nhà hàng,Traditional Trade,Quảng Ngãi,Miền Trung,"Số 256 đường Điện Biên Phủ, Quảng Ngãi",02716883566,9002064892,2019-03-13,100000000,Active
CUS01154,Canteen Lê Thị Hải,Canteen,Traditional Trade,Bắc Ninh,Miền Bắc,"Số 212 đường Điện Biên Phủ, Bắc Ninh",02766276356,7728379247,2021-05-10,50000000,Active
CUS01155,Online Seller Trần Quốc Dũng,Online Seller,E-commerce,Bình Phước,Miền Nam,"Số 224 đường Hai Bà Trưng, Bình Phước",02730675696,,2022-08-24,500000000,Active
CUS01156,Siêu thị Hoàng Thanh Vân,Siêu thị,Modern Trade,Quảng Nam,Miền Trung,"Số 451 đường Hai Bà Trưng, Quảng Nam",02788976828,6214213008,2022-10-28,100000000,Active
CUS01157,Nhà hàng Lê Công Uyên,Nhà hàng,Traditional Trade,Đồng Nai,Miền Nam,"Số 304 đường Hai Bà Trưng, Đồng Nai",02223510334,1352594753,2018-02-04,100000000,Active
CUS01158,Online Seller Hồ Đức Dũng,Online Seller,E-commerce,Đà Nẵng,Miền Trung,"Số 2 đường Hai Bà Trưng, Đà Nẵng",02314386856,,2019-07-01,200000000,Active
CUS01159,Online Seller Lý Hồng Yến,Online Seller,E-commerce,Khánh Hòa,Miền Trung,"Số 342 đường Nguyễn Trãi, Khánh Hòa",02215426400,,2019-11-08,200000000,Active
CUS01160,Siêu thị Đỗ Văn Nam,Siêu thị,Modern Trade,Hải Phòng,Miền Bắc,"Số 405 đường Nguyễn Huệ, Hải Phòng",02775815017,5756841512,2021-04-08,50000000,Active
CUS01161,Siêu thị Đặng Công Tâm,Siêu thị,Modern Trade,Huế,Miền Trung,"Số 81 đường Điện Biên Phủ, Huế",02922901033,2218469455,2022-05-31,200000000,Active
CUS01162,Canteen Huỳnh Bá Tuấn,Canteen,Traditional Trade,Bình Phước,Miền Nam,"Số 151 đường Điện Biên Phủ, Bình Phước",02766098929,2402777787,2020-09-12,500000000,Active
CUS01163,Siêu thị Nguyễn Công Khoa,Siêu thị,Modern Trade,Hà Nội,Miền Bắc,"Số 76 đường Lê Lợi, Hà Nội",02826926163,5610398955,2021-09-24,200000000,Active
CUS01164,Canteen Vũ Thị Tuấn,Canteen,Traditional Trade,Bình Phước,Miền Nam,"Số 480 đường Điện Biên Phủ, Bình Phước",02473515624,3818278815,2022-01-31,100000000,Active
CUS01165,Siêu thị Nguyễn Minh Kiên,Siêu thị,Modern Trade,Đà Nẵng,Miền Trung,"Số 96 đường Lý Thường Kiệt, Đà Nẵng",02872210446,6684731034,2019-06-29,200000000,Active
CUS01166,Online Seller Huỳnh Công Mai,Online Seller,E-commerce,Vũng Tàu,Miền Nam,"Số 4 đường Lý Thường Kiệt, Vũng Tàu",02343635013,,2022-08-31,50000000,Active
CUS01167,Siêu thị Lê Thanh Vân,Siêu thị,Modern Trade,Huế,Miền Trung,"Số 491 đường Trần Phú, Huế",02434228034,2794738827,2018-02-07,200000000,Active
CUS01168,Nhà hàng Nguyễn Thị Trung,Nhà hàng,Traditional Trade,Tiền Giang,Miền Nam,"Số 396 đường Lý Thường Kiệt, Tiền Giang",02937073491,1906503386,2021-09-23,200000000,Active
CUS01169,Canteen Dương Hồng Cường,Canteen,Traditional Trade,Long An,Miền Nam,"Số 233 đường Điện Biên Phủ, Long An",02948949083,8540990094,2018-07-02,200000000,Active
CUS01170,Online Seller Dương Thị Trung,Online Seller,E-commerce,Bình Định,Miền Trung,"Số 425 đường Hai Bà Trưng, Bình Định",02891706445,,2020-08-03,200000000,Active
CUS01171,Nhà hàng Hoàng Thành Cường,Nhà hàng,Traditional Trade,Thái Bình,Miền Bắc,"Số 419 đường Nguyễn Huệ, Thái Bình",02562990847,2139737922,2023-12-14,100000000,Inactive
CUS01172,Canteen Nguyễn Xuân Dũng,Canteen,Traditional Trade,Huế,Miền Trung,"Số 491 đường Lê Lợi, Huế",02581841063,2789949373,2023-08-18,200000000,Active
CUS01173,Canteen Đỗ Thanh Tiến,Canteen,Traditional Trade,TP.HCM,Miền Nam,"Số 400 đường Lê Lợi, TP.HCM",02462214255,2411272092,2024-02-11,100000000,Inactive
CUS01174,Nhà hàng Hồ Thanh Trung,Nhà hàng,Traditional Trade,Đà Nẵng,Miền Trung,"Số 11 đường Lê Lợi, Đà Nẵng",02344654107,6399171124,2019-10-25,500000000,Active
CUS01175,Siêu thị Dương Minh Tuấn,Siêu thị,Modern Trade,Hải Dương,Miền Bắc,"Số 278 đường Điện Biên Phủ, Hải Dương",02995768162,1294590834,2019-09-30,50000000,Active
CUS01176,Siêu thị Dương Minh Mai,Siêu thị,Modern Trade,Bắc Ninh,Miền Bắc,"Số 59 đường Lý Thường Kiệt, Bắc Ninh",02855302488,5819372113,2021-02-13,50000000,Active
CUS01177,Tạp hóa Vũ Thanh Tâm,Tạp hóa,Traditional Trade,Hải Dương,Miền Bắc,"Số 372 đường Lê Lợi, Hải Dương",02218513830,,2019-10-27,100000000,Active
CUS01178,Canteen Dương Thành Yến,Canteen,Traditional Trade,Long An,Miền Nam,"Số 16 đường Trần Phú, Long An",02768035954,8781662243,2020-05-19,100000000,Active
CUS01179,Cửa hàng tiện lợi Ngô Hồng Giang,Cửa hàng tiện lợi,Modern Trade,Bình Phước,Miền Nam,"Số 500 đường Điện Biên Phủ, Bình Phước",02498184498,,2023-07-18,500000000,Active
CUS01180,Tạp hóa Nguyễn Văn Sơn,Tạp hóa,Traditional Trade,Tiền Giang,Miền Nam,"Số 97 đường Lê Lợi, Tiền Giang",02612297985,,2022-03-06,200000000,Active
CUS01181,Canteen Trần Đức Hùng,Canteen,Traditional Trade,Hải Dương,Miền Bắc,"Số 305 đường Nguyễn Trãi, Hải Dương",02925635545,3546423865,2023-04-24,500000000,Active
CUS01182,Siêu thị Đỗ Văn Uyên,Siêu thị,Modern Trade,Tiền Giang,Miền Nam,"Số 126 đường Trần Phú, Tiền Giang",02967128515,2260363816,2019-03-13,50000000,Active
CUS01183,Online Seller Hoàng Xuân Linh,Online Seller,E-commerce,Đồng Nai,Miền Nam,"Số 144 đường Trần Phú, Đồng Nai",02719985429,,2023-12-15,200000000,Inactive
CUS01184,Nhà hàng Vũ Văn Bình,Nhà hàng,Traditional Trade,Khánh Hòa,Miền Trung,"Số 146 đường Trần Phú, Khánh Hòa",02322492482,4734495042,2023-11-21,50000000,Active
CUS01185,Nhà hàng Huỳnh Thị Mai,Nhà hàng,Traditional Trade,Hưng Yên,Miền Bắc,"Số 296 đường Nguyễn Huệ, Hưng Yên",02241074005,5505758721,2021-06-29,50000000,Active
CUS01186,Cửa hàng tiện lợi Hồ Minh Hùng,Cửa hàng tiện lợi,Modern Trade,Cần Thơ,Miền Nam,"Số 459 đường Hai Bà Trưng, Cần Thơ",02151861461,,2022-09-18,50000000,Active
CUS01187,Siêu thị Lê Thị Hùng,Siêu thị,Modern Trade,Khánh Hòa,Miền Trung,"Số 486 đường Nguyễn Trãi, Khánh Hòa",02124338304,9123511358,2018-06-24,500000000,Active
CUS01188,Siêu thị Hoàng Đức Quân,Siêu thị,Modern Trade,Bình Định,Miền Trung,"Số 42 đường Trần Phú, Bình Định",02334847621,4722414631,2018-03-10,500000000,Active
CUS01189,Tạp hóa Ngô Thành Quân,Tạp hóa,Traditional Trade,Đồng Nai,Miền Nam,"Số 209 đường Lê Lợi, Đồng Nai",02946683639,,2020-02-08,500000000,Active
CUS01190,Tạp hóa Đỗ Thành Kiên,Tạp hóa,Traditional Trade,Nam Định,Miền Bắc,"Số 99 đường Lý Thường Kiệt, Nam Định",02949286375,,2021-11-11,100000000,Active
CUS01191,Cửa hàng tiện lợi Hoàng Minh Quân,Cửa hàng tiện lợi,Modern Trade,Vũng Tàu,Miền Nam,"Số 316 đường Lý Thường Kiệt, Vũng Tàu",02266401535,,2020-11-10,500000000,Inactive
CUS01192,Cửa hàng tiện lợi Phạm Hồng Tâm,Cửa hàng tiện lợi,Modern Trade,Nam Định,Miền Bắc,"Số 354 đường Nguyễn Huệ, Nam Định",02396009479,,2019-05-07,100000000,Active
CUS01193,Tạp hóa Ngô Văn Giang,Tạp hóa,Traditional Trade,Bắc Ninh,Miền Bắc,"Số 351 đường Hai Bà Trưng, Bắc Ninh",02339277674,,2021-02-06,50000000,Active
CUS01194,Online Seller Trần Hồng An,Online Seller,E-commerce,Long An,Miền Nam,"Số 212 đường Lê Lợi, Long An",02637693606,,2023-01-06,100000000,Active
CUS01195,Nhà hàng Huỳnh Xuân Kiên,Nhà hàng,Traditional Trade,Bình Dương,Miền Nam,"Số 338 đường Nguyễn Trãi, Bình Dương",02569513720,3848077598,2019-08-21,100000000,Active
CUS01196,Canteen Đặng Minh Phương,Canteen,Traditional Trade,Bắc Ninh,Miền Bắc,"Số 26 đường Trần Phú, Bắc Ninh",02168155654,2991071729,2018-09-09,50000000,Active
CUS01197,Tạp hóa Vũ Thị Tiến,Tạp hóa,Traditional Trade,Cần Thơ,Miền Nam,"Số 73 đường Trần Phú, Cần Thơ",02533764601,,2022-10-12,50000000,Active
CUS01198,Cửa hàng tiện lợi Đặng Quốc Tuấn,Cửa hàng tiện lợi,Modern Trade,Bình Dương,Miền Nam,"Số 330 đường Nguyễn Huệ, Bình Dương",02836967563,,2021-02-02,500000000,Active
CUS01199,Canteen Phạm Hữu Lan,Canteen,Traditional Trade,Huế,Miền Trung,"Số 9 đường Lý Thường Kiệt, Huế",02496600010,7381902936,2020-06-15,100000000,Active
CUS01200,Cửa hàng tiện lợi Hoàng Hồng Hùng,Cửa hàng tiện lợi,Modern Trade,Tiền Giang,Miền Nam,"Số 140 đường Lý Thường Kiệt, Tiền Giang",02951636644,,2022-07-12,50000000,Inactive
CUS01201,Nhà hàng Hoàng Thanh Mai,Nhà hàng,Traditional Trade,Bắc Ninh,Miền Bắc,"Số 322 đường Hai Bà Trưng, Bắc Ninh",02910452426,5379019993,2024-03-18,500000000,Active
CUS01202,Tạp hóa Lê Thị Tuấn,Tạp hóa,Traditional Trade,Thái Bình,Miền Bắc,"Số 370 đường Lý Thường Kiệt, Thái Bình",02743711159,,2021-01-18,100000000,Active
CUS01203,Siêu thị Vũ Hữu Nam,Siêu thị,Modern Trade,Tiền Giang,Miền Nam,"Số 456 đường Nguyễn Huệ, Tiền Giang",02616147632,8979174969,2022-01-01,500000000,Active
CUS01204,Canteen Phạm Xuân Bình,Canteen,Traditional Trade,Tiền Giang,Miền Nam,"Số 354 đường Lê Lợi, Tiền Giang",02285854351,4847969893,2020-08-05,500000000,Active
CUS01205,Canteen Bùi Hồng Giang,Canteen,Traditional Trade,Thái Bình,Miền Bắc,"Số 53 đường Điện Biên Phủ, Thái Bình",02969227756,4085637510,2020-06-23,100000000,Active
CUS01206,Nhà hàng Nguyễn Công Nhân,Nhà hàng,Traditional Trade,Hà Nội,Miền Bắc,"Số 62 đường Trần Phú, Hà Nội",02838062838,5696473543,2020-08-27,50000000,Active
CUS01207,Cửa hàng tiện lợi Bùi Hồng Quân,Cửa hàng tiện lợi,Modern Trade,Nghệ An,Miền Trung,"Số 23 đường Hai Bà Trưng, Nghệ An",02582621876,,2019-11-16,50000000,Active
CUS01208,Tạp hóa Dương Xuân Việt,Tạp hóa,Traditional Trade,Nghệ An,Miền Trung,"Số 52 đường Lê Lợi, Nghệ An",02988232723,,2020-07-28,200000000,Inactive
CUS01209,Nhà hàng Dương Hữu Long,Nhà hàng,Traditional Trade,Tiền Giang,Miền Nam,"Số 14 đường Điện Biên Phủ, Tiền Giang",02294182224,3455450949,2021-02-01,100000000,Active
CUS01210,Online Seller Nguyễn Hồng Mai,Online Seller,E-commerce,Bắc Ninh,Miền Bắc,"Số 101 đường Lý Thường Kiệt, Bắc Ninh",02436527418,,2019-06-28,200000000,Active
CUS01211,Tạp hóa Đỗ Đức Cường,Tạp hóa,Traditional Trade,Bình Phước,Miền Nam,"Số 61 đường Điện Biên Phủ, Bình Phước",02459209911,,2021-05-12,500000000,Active
CUS01212,Canteen Vũ Văn Long,Canteen,Traditional Trade,Quảng Ninh,Miền Bắc,"Số 192 đường Lê Lợi, Quảng Ninh",02933500952,9129945275,2019-03-21,50000000,Active
CUS01213,Tạp hóa Vũ Thị Phương,Tạp hóa,Traditional Trade,Hải Phòng,Miền Bắc,"Số 118 đường Điện Biên Phủ, Hải Phòng",02345720719,,2023-11-01,200000000,Active
CUS01214,Canteen Vũ Đức Sơn,Canteen,Traditional Trade,Bắc Ninh,Miền Bắc,"Số 143 đường Trần Phú, Bắc Ninh",02591373700,1086018524,2022-07-21,200000000,Active
